"host_is_superhost","identity_varified_host","Allston","Back Bay","Beacon Hill","Brighton","Charlestown","Dorchester","Downtown","East Boston","Fenway","Jamaica Plain","Mission Hill","North End","Other","Roslindale","Roxbury","South Boston","South Boston Waterfront","South End","is_apartment","is_condominium","is_house","is_other_type","is_Entire_home/apt","is_Private_room","is_shared_room","accommodates","bathrooms","bedrooms","beds","Airbed","Couch","Futon","Pull-out Sofa","Real Bed","price","is_deposit","is_clean_fee","guests_included","is_extra_people","number_of_reviews","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","Cancellation_policy_flexible","Cancellation_policy_moderate","Cancellation_policy_strict","Cancellation_policy_SuperStrict","reviews_per_month"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","2","1","1","1","0","0","0","0","1","225.00 ","0","0","2","1","1","100","10","10","10","10","10","10","0","1","0","0","0.06"
"0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2","1","1","1","0","0","0","0","1","50.00 ","1","1","1","0","2","100","9","8","10","10","9","10","1","0","0","0","0.86"
"0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","4","1","1","2","0","0","0","0","1","75.00 ","1","1","2","1","1","100","8","10","10","10","8","8","1","0","0","0","0.07"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","0","2","1","1","1","0","0","0","0","1","60.00 ","0","0","2","1","117","92","10","10","10","10","9","9","0","1","0","0","3.22"
"0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2","1","1","1","0","0","0","0","1","63.00 ","0","0","1","0","3","73","9","5","10","10","9","9","1","0","0","0","2.73"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0","2","1","1","1","0","0","0","0","1","95.00 ","0","1","1","0","2","80","10","10","8","6","10","10","1","0","0","0","1.15"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0","2","1","1","1","0","0","0","0","1","93.00 ","0","1","0","1","2","60","10","6","6","7","8","6","1","0","0","0","1.76"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","1","1","1","1","0","0","1","0","0","72.00 ","0","1","1","0","17","92","10","9","10","10","10","10","0","1","0","0","1.19"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","10","2","4","6","0","0","0","0","1","150.00 ","1","1","2","1","105","91","9","9","10","10","8","9","0","0","1","0","1.71"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","2","1","1","1","0","0","0","0","1","150.00 ","1","1","1","0","2","100","10","10","10","10","9","10","1","0","0","0","0.76"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","3","1","2","2","0","0","0","0","1","275.00 ","0","0","2","1","7","100","10","10","10","10","10","9","1","0","0","0","2.41"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","1","1","1","1","0","0","0","1","0","67.00 ","0","0","1","0","14","93","9","9","9","9","10","9","1","0","0","0","1.14"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","1","1.5","1","1","0","0","0","0","1","135.00 ","0","1","1","0","2","100","10","10","9","10","10","10","0","0","1","0","2"
"1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","2","1","1","1","0","0","0","0","1","120.00 ","0","0","1","0","48","98","10","10","10","10","10","10","0","1","0","0","3"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","2","1","1","1","0","0","0","0","1","228.00 ","1","1","2","1","13","95","10","10","10","10","10","10","0","1","0","0","1.34"
"0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","1","1","1","0","0","0","0","1","80.00 ","0","0","1","0","1","100","10","10","10","10","10","10","0","0","1","0","0.43"
"0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2","1","1","1","0","0","0","0","1","179.00 ","0","1","2","1","5","96","10","10","10","10","10","10","0","0","1","0","5"
"1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2","1.5","1","1","0","0","0","0","1","140.00 ","1","1","1","0","35","99","10","10","10","10","10","10","0","1","0","0","2.71"
"0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","3","1","0","2","0","0","0","0","1","110.00 ","0","1","1","0","60","95","10","9","10","10","9","9","0","1","0","0","4.18"
"0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2","1","1","1","0","0","0","0","1","88.00 ","0","0","1","0","9","93","10","10","10","9","9","10","1","0","0","0","6.59"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","3","1","1","1","0","0","0","0","1","275.00 ","1","1","1","0","3","93","10","10","10","10","10","9","1","0","0","0","2.43"
"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","1","1","1","1","0","0","0","0","100.00 ","0","1","1","1","1","100","10","10","10","10","10","10","0","0","1","0","1"
"0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","2","1","1","1","0","0","0","0","1","249.00 ","0","1","1","0","16","97","10","9","10","10","10","10","0","1","0","0","0.72"
"0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","1","1","1","0","1","0","0","0","30.00 ","0","1","1","0","8","73","9","8","9","9","8","8","1","0","0","0","6.15"
"0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2","1","1","1","0","0","0","0","1","110.00 ","1","1","2","1","87","98","10","10","10","10","10","10","0","0","1","0","7.07"
"1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","2","1","1","2","0","0","0","0","1","99.00 ","0","0","2","1","108","97","10","10","10","10","10","10","0","1","0","0","2.92"
"1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","2","1","1","1","0","0","0","0","1","80.00 ","0","0","1","0","30","99","10","10","10","10","10","10","1","0","0","0","1.46"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","2","1","1","1","0","0","0","1","0","88.00 ","0","0","1","0","8","98","10","10","10","10","10","10","1","0","0","0","4.71"
"1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2","1","1","1","0","0","0","0","1","80.00 ","0","1","1","1","59","97","10","9","10","10","9","9","1","0","0","0","1.66"
"1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","6","2.5","1","4","0","0","0","0","1","325.00 ","1","1","6","1","3","87","9","9","9","9","9","9","0","0","1","0","0.22"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","1","0","0","0","1","0","80.00 ","0","1","1","1","8","95","10","10","9","10","8","10","0","1","0","0","0.31"
"0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2","1","1","1","0","0","0","0","1","72.00 ","0","1","1","1","4","93","10","9","10","10","9","9","0","0","1","0","4"
"1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","3","2","1","3","0","0","0","0","1","68.00 ","1","1","1","1","5","100","10","10","10","10","10","10","1","0","0","0","0.22"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","2","1","1","2","0","0","0","0","1","200.00 ","0","0","1","0","1","100","10","10","10","10","10","10","1","0","0","0","0.22"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","2","1","1","1","0","0","0","0","1","100.00 ","0","0","1","0","24","97","10","10","10","10","9","10","1","0","0","0","4.39"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","2","1","1","1","0","0","0","0","1","90.00 ","0","1","1","0","4","100","10","10","10","10","10","10","0","1","0","0","4"
"1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1","0","1","1","1","1","0","0","0","0","1","150.00 ","1","1","1","1","24","100","10","10","10","10","10","10","0","0","1","0","0.99"
"0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","2","1","1","1","0","0","0","1","0","58.00 ","0","1","1","0","4","95","10","10","10","10","8","9","1","0","0","0","3.16"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0","1","1","1","1","0","0","0","0","1","55.00 ","0","0","1","0","30","92","10","9","10","10","9","9","1","0","0","0","1.93"
"0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2","1","1","1","0","0","0","0","1","100.00 ","1","1","1","0","1","100","10","10","10","10","10","10","0","1","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","3","1","1","2","0","0","0","0","1","67.00 ","0","1","1","0","4","100","10","10","10","10","9","9","0","1","0","0","0.69"
"0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","3","1","1","2","1","0","0","0","0","45.00 ","0","1","1","1","19","93","10","10","10","10","9","9","0","1","0","0","1.57"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","2","1","1","1","0","0","0","0","1","178.00 ","0","1","2","0","9","100","10","10","10","10","10","10","0","0","1","0","0.78"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","2","1","0","1","0","0","0","0","1","165.00 ","0","1","2","1","3","87","10","10","10","10","10","9","0","0","1","0","3"
"0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","1","1","1","0","0","0","0","1","200.00 ","0","1","1","1","4","100","10","10","10","10","10","10","0","1","0","0","0.94"
"0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","2","1","0","1","0","0","0","0","1","200.00 ","1","1","1","0","3","100","10","10","9","10","10","10","0","0","1","0","1.36"
"0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","3","1","0","2","0","0","0","0","1","100.00 ","1","1","1","0","3","93","9","9","10","9","10","9","1","0","0","0","3"
"0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","4","1","2","2","0","0","0","0","1","300.00 ","1","1","4","1","33","94","10","9","10","10","10","9","0","1","0","0","1.33"
"1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2","1","1","1","0","0","0","0","1","80.00 ","0","0","1","0","89","95","10","10","10","10","9","9","0","1","0","0","7.34"
"0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2","1","1","1","0","0","1","0","0","65.00 ","1","1","1","1","22","89","9","8","10","10","10","9","0","0","1","0","1.99"
"0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","4","1","2","3","0","0","0","0","1","165.00 ","1","1","1","0","10","98","10","10","10","10","10","10","0","1","0","0","0.71"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","2","1","1","2","0","0","0","0","1","143.00 ","0","0","1","0","2","100","9","9","10","10","10","10","1","0","0","0","2"
"0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","1","1","1","0","0","0","0","1","85.00 ","0","1","1","0","2","100","10","10","10","10","10","10","1","0","0","0","2"
"0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","2","1","1","1","0","0","0","0","1","175.00 ","1","1","1","0","2","100","10","10","10","10","10","10","1","0","0","0","2"
"1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","2","1","1","1","0","0","0","0","1","155.00 ","1","1","1","0","3","100","10","10","10","10","10","9","1","0","0","0","0.87"
"0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2","1","1","1","0","0","0","0","1","100.00 ","0","0","2","1","6","97","10","10","10","10","10","10","0","0","1","0","6"
"0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","2","2","1","1","0","0","0","1","0","40.00 ","1","1","1","0","6","80","9","9","9","10","10","10","1","0","0","0","2.14"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","1","1","1","1","0","0","0","0","1","50.00 ","0","0","1","0","10","84","9","7","10","10","9","9","0","1","0","0","0.4"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2","1","1","2","0","0","0","0","1","90.00 ","1","1","1","1","1","60","10","8","10","10","10","8","0","1","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","3","1","1","1","0","0","0","0","1","189.00 ","1","1","1","0","10","100","10","10","10","10","10","10","0","1","0","0","3.16"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","3","1","1","1","0","0","0","0","1","145.00 ","0","1","1","0","6","100","9","10","10","10","10","10","1","0","0","0","2.5"
"0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","1","1","1","0","0","0","0","1","50.00 ","0","0","1","0","4","95","10","9","10","10","10","9","1","0","0","0","4"
"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","3","1","1","2","0","0","0","0","1","75.00 ","0","0","1","1","43","91","9","10","10","10","9","9","1","0","0","0","1.83"
"0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","2","1","1","1","0","0","0","0","1","90.00 ","0","1","1","0","23","95","10","9","10","10","8","10","0","0","1","0","1.63"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","2","1","1","2","0","1","0","0","0","150.00 ","0","0","1","1","5","60","7","5","8","8","9","6","0","1","0","0","4.41"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","4","1","2","2","0","0","0","0","1","220.00 ","0","1","1","1","3","100","10","10","10","10","10","10","1","0","0","0","0.25"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","3","1","1","1","0","0","0","0","1","160.00 ","0","1","1","0","25","94","10","9","10","10","10","9","0","0","1","0","0.94"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","4","1","1","1","0","0","0","0","1","149.00 ","0","1","3","1","13","92","10","8","10","10","10","9","0","0","1","0","3.64"
"0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","5","1","2","2","0","0","0","0","1","375.00 ","1","1","4","1","25","90","10","9","10","10","10","9","0","1","0","0","0.35"
"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","1","0","1","0","0","0","0","1","125.00 ","0","1","1","0","1","100","10","10","10","10","10","10","1","0","0","0","0.79"
"0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","4","1","1","2","0","0","0","0","1","200.00 ","1","1","2","1","4","95","9","9","10","10","10","10","0","1","0","0","2.67"
"1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2","1","1","2","0","0","0","0","1","175.00 ","0","0","1","0","16","96","10","9","10","10","10","10","1","0","0","0","1.29"
"0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2","1","1","1","0","0","0","0","1","220.00 ","0","0","1","0","4","100","10","10","10","10","10","10","1","0","0","0","1.41"
"1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","2","1","1","1","0","0","0","0","1","229.00 ","0","1","1","0","36","97","10","10","10","10","10","9","0","0","1","0","1.41"
"0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2","1","1","2","0","0","0","0","1","175.00 ","0","0","1","0","12","93","10","9","10","10","10","9","1","0","0","0","0.7"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","1","1","1","1","0","0","0","0","1","50.00 ","0","1","1","0","1","80","8","6","10","10","4","6","1","0","0","0","1"
"0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","4","1","2","2","0","0","0","0","1","175.00 ","1","1","4","1","1","100","10","10","10","10","10","10","0","0","1","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","2","1","0","1","0","0","0","0","1","175.00 ","0","1","1","1","1","100","10","10","10","10","10","6","0","1","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","2","1","1","1","0","0","0","0","1","160.00 ","1","1","1","1","10","96","10","10","9","9","10","10","0","1","0","0","0.55"
